,release_date,production_budget_x,worldwide_gross,title_year,studio,roi,production_budget_y,studio_size,movie_budget_size
258,2011-05-06,35000000,65084116,Something Borrowed 2011,WB,0.8595461714285715,8194000000,Large,Blockbuster
259,2011-05-26,80000000,586464305,The Hangover Part II 2011,WB,6.3308038125,8194000000,Large,Blockbuster
260,2011-06-17,200000000,219535492,Green Lantern 2011,WB,0.09767746,8194000000,Large,Blockbuster
261,2011-09-09,60000000,137551594,Contagion 2011,WB,1.2925265666666668,8194000000,Large,Blockbuster
262,2011-09-23,37000000,96068724,Dolphin Tale 2011,WB,1.596452,8194000000,Large,Blockbuster
263,2011-11-04,20000000,36265745,A Very Harold & Kumar 3D Christmas 2011,WB,0.81328725,8194000000,Large,Blockbuster
264,2011-11-09,35000000,84606030,J. Edgar 2011,WB,1.4173151428571429,8194000000,Large,Blockbuster
265,2011-11-18,135000000,157956466,Happy Feet Two 2011,WB,0.1700478962962963,8194000000,Large,Blockbuster
266,2011-12-16,125000000,535663443,Sherlock Holmes: A Game of Shadows 2011,WB,3.285307544,8194000000,Large,Blockbuster
267,2012-01-13,27500000,31157914,Joyful Noise 2012,WB,0.13301505454545454,8194000000,Large,Blockbuster
268,2012-03-02,12000000,103028188,Project X 2012,WB,7.585682333333334,8194000000,Large,Blockbuster
269,2012-03-30,150000000,305270083,Wrath of the Titans 2012,WB,1.0351338866666666,8194000000,Large,Blockbuster
270,2012-04-20,25000000,96633833,The Lucky One 2012,WB,2.86535332,8194000000,Large,Blockbuster
271,2012-05-11,150000000,238202668,Dark Shadows 2012,WB,0.5880177866666667,8194000000,Large,Blockbuster
272,2012-05-25,1000000,42411721,Chernobyl Diaries 2012,WB,41.411721,8194000000,Large,Medium
273,2012-06-29,7000000,170549753,Magic Mike 2012,WB,23.364250428571427,8194000000,Large,Medium
274,2012-07-20,275000000,1084439099,The Dark Knight Rises 2012,WB,2.9434149054545453,8194000000,Large,Blockbuster
275,2012-08-10,95000000,104907746,The Campaign 2012,WB,0.10429206315789474,8194000000,Large,Blockbuster
276,2012-08-24,17000000,10637281,The Apparition 2012,WB,-0.3742775882352941,8194000000,Large,Blockbuster
277,2012-09-21,60000000,47818913,Trouble with the Curve 2012,WB,-0.20301811666666666,8194000000,Large,Blockbuster
278,2012-10-12,44500000,227140757,Argo 2012,WB,4.104286674157303,8194000000,Large,Blockbuster
279,2012-10-26,102000000,130673154,Cloud Atlas 2012,WB,0.28110935294117645,8194000000,Large,Blockbuster
280,2013-01-11,60000000,104100903,Gangster Squad 2013,WB,0.73501505,8194000000,Large,Blockbuster
281,2013-02-01,55000000,22597969,Bullet to the Head 2013,WB,-0.5891278363636364,8194000000,Large,Blockbuster
282,2013-06-14,225000000,667999518,Man of Steel 2013,WB,1.9688867466666666,8194000000,Large,Blockbuster
283,2013-07-12,190000000,411002906,Pacific Rim 2013,WB,1.1631731894736843,8194000000,Large,Blockbuster
284,2013-09-20,46000000,113402302,Prisoners 2013,WB,1.4652674347826087,8194000000,Large,Blockbuster
285,2013-10-04,110000000,693698673,Gravity 2013,WB,5.306351572727273,8194000000,Large,Blockbuster
286,2013-12-25,40000000,69807260,Grudge Match 2013,WB,0.7451815,8194000000,Large,Blockbuster
287,2014-03-14,6000000,3485383,Veronica Mars 2014,WB,-0.4191028333333333,8194000000,Large,Medium
288,2014-04-18,100000000,103039258,Transcendence 2014,WB,0.03039258,8194000000,Large,Blockbuster
289,2014-05-23,45000000,127990741,Blended 2014,WB,1.8442386888888889,8194000000,Large,Blockbuster
290,2014-06-06,178000000,370541256,Edge of Tomorrow 2014,WB,1.0816924494382023,8194000000,Large,Blockbuster
291,2014-06-20,40000000,65282732,Jersey Boys 2014,WB,0.6320683,8194000000,Large,Blockbuster
292,2014-09-12,36000000,57824533,Dolphin Tale 2 2014,WB,0.6062370277777778,8194000000,Large,Blockbuster
293,2014-09-19,20000000,41296320,This is Where I Leave You 2014,WB,1.064816,8194000000,Large,Blockbuster
294,2014-10-10,50000000,76119388,The Judge 2014,WB,0.52238776,8194000000,Large,Blockbuster
295,2014-11-26,40000000,105945357,Horrible Bosses 2 2014,WB,1.648633925,8194000000,Large,Blockbuster
296,2014-12-12,20000000,14772346,Inherent Vice 2014,WB,-0.2613827,8194000000,Large,Blockbuster
297,2014-12-25,58000000,547326372,American Sniper 2014,WB,8.436661586206897,8194000000,Large,Blockbuster
298,2015-02-06,179000000,181982519,Jupiter Ascending 2015,WB,0.016662117318435754,8194000000,Large,Blockbuster
299,2015-03-13,50000000,66961644,Run All Night 2015,WB,0.33923288,8194000000,Large,Blockbuster
300,2015-03-27,40000000,106511453,Get Hard 2015,WB,1.662786325,8194000000,Large,Blockbuster
301,2015-04-24,22500000,31054727,The Water Diviner 2015,WB,0.3802100888888889,8194000000,Large,Blockbuster
302,2015-05-15,150000000,370098020,Mad Max: Fury Road 2015,WB,1.4673201333333334,8194000000,Large,Blockbuster
303,2015-06-03,30000000,46438538,Entourage 2015,WB,0.5479512666666667,8194000000,Large,Blockbuster
304,2015-07-01,14500000,123660597,Magic Mike XXL 2015,WB,7.528317034482758,8194000000,Large,Blockbuster
305,2015-08-14,75000000,104949584,The Man From U.N.C.L.E. 2015,WB,0.3993277866666667,8194000000,Large,Blockbuster
306,2015-08-28,2000000,10153415,We Are Your Friends 2015,WB,4.0767075,8194000000,Large,Medium
307,2015-09-18,53000000,98837872,Black Mass 2015,WB,0.8648655094339622,8194000000,Large,Blockbuster
308,2015-09-25,40000000,197115710,The Intern 2015,WB,3.92789275,8194000000,Large,Blockbuster
309,2015-10-09,150000000,151525973,Pan 2015,WB,0.010173153333333334,8194000000,Large,Blockbuster
310,2015-11-13,25000000,28400715,The 33 2015,WB,0.1360286,8194000000,Large,Blockbuster
311,2015-12-11,100000000,89693309,In the Heart of the Sea 2015,WB,-0.10306691,8194000000,Large,Blockbuster
312,2016-03-18,18000000,7680250,Midnight Special 2016,WB,-0.5733194444444445,8194000000,Large,Blockbuster
313,2016-03-25,250000000,867500281,Batman v Superman: Dawn of Justice 2016,WB,2.470001124,8194000000,Large,Blockbuster
314,2016-05-20,50000000,59596747,The Nice Guys 2016,WB,0.19193494,8194000000,Large,Blockbuster
315,2016-07-01,180000000,348902025,The Legend of Tarzan 2016,WB,0.9383445833333334,8194000000,Large,Blockbuster
316,2016-08-05,175000000,746059887,Suicide Squad 2016,WB,3.2631993542857143,8194000000,Large,Blockbuster
317,2016-08-19,50000000,86234503,War Dogs 2016,WB,0.72469006,8194000000,Large,Blockbuster
318,2016-09-09,60000000,238524556,Sully 2016,WB,2.9754092666666665,8194000000,Large,Blockbuster
319,2016-09-23,70000000,183353431,Storks 2016,WB,1.6193347285714286,8194000000,Large,Blockbuster
320,2016-10-14,40000000,152962083,The Accountant 2016,WB,2.824052075,8194000000,Large,Blockbuster
321,2017-03-10,185000000,561072059,Kong: Skull Island 2017,WB,2.0328219405405403,8194000000,Large,Blockbuster
322,2017-05-12,175000000,139630336,King Arthur: Legend of the Sword 2017,WB,-0.2021123657142857,8194000000,Large,Blockbuster
323,2017-05-19,10000000,61603136,"Everything, Everything 2017",WB,5.1603136,8194000000,Large,Blockbuster
324,2017-06-02,150000000,821133378,Wonder Woman 2017,WB,4.47422252,8194000000,Large,Blockbuster
325,2017-07-21,150000000,499837368,Dunkirk 2017,WB,2.33224912,8194000000,Large,Blockbuster
326,2017-10-06,185000000,259357408,Blade Runner 2049 2017,WB,0.40193193513513514,8194000000,Large,Blockbuster
327,2017-10-20,100000000,220796009,Geostorm 2017,WB,1.20796009,8194000000,Large,Blockbuster
328,2017-11-17,300000000,655945209,Justice League 2017,WB,1.18648403,8194000000,Large,Blockbuster
329,2017-12-22,25000000,21038441,Father Figures 2017,WB,-0.15846236,8194000000,Large,Blockbuster
330,2018-01-19,35000000,71118378,12 Strong 2018,WB,1.0319536571428571,8194000000,Large,Blockbuster
331,2018-02-09,30000000,56096200,The 15:17 to Paris 2018,WB,0.8698733333333334,8194000000,Large,Blockbuster
332,2018-03-16,90000000,273477501,Tomb Raider 2018,WB,2.0386389,8194000000,Large,Blockbuster
333,2018-03-29,150000000,579290136,Ready Player One 2018,WB,2.86193424,8194000000,Large,Blockbuster
334,2018-07-27,10000000,51620593,Teen Titans Go! To The Movies 2018,WB,4.1620593,8194000000,Large,Blockbuster
335,2018-08-10,178000000,529530715,The Meg 2018,WB,1.9748916573033708,8194000000,Large,Blockbuster
336,2018-08-15,30000000,238099711,Crazy Rich Asians 2018,WB,6.936657033333334,8194000000,Large,Blockbuster
337,2018-09-28,80000000,213691277,Smallfoot 2018,WB,1.6711409625,8194000000,Large,Blockbuster
338,2018-11-16,200000000,652220086,Fantastic Beasts: The Crimes of Grindelwald 2018,WB,2.26110043,8194000000,Large,Blockbuster
339,2018-12-14,50000000,170857676,The Mule 2018,WB,2.41715352,8194000000,Large,Blockbuster
340,2018-12-21,160000000,1146894640,Aquaman 2018,WB,6.1680915,8194000000,Large,Blockbuster
341,2010-01-22,31000000,15826984,Extraordinary Measures 2010,CBS,-0.48945212903225804,192000000,Large,Blockbuster
342,2010-11-24,24000000,35792945,Faster 2010,CBS,0.49137270833333335,192000000,Large,Blockbuster
343,2011-01-28,42500000,76347393,The Mechanic 2011,CBS,0.7964092470588235,192000000,Large,Blockbuster
344,2011-03-04,17000000,38028230,Beastly 2011,CBS,1.236954705882353,192000000,Large,Blockbuster
345,2012-02-03,15000000,128955898,The Woman in Black 2012,CBS,7.597059866666667,192000000,Large,Blockbuster
346,2012-09-07,6000000,16369708,The Words 2012,CBS,1.7282846666666667,192000000,Large,Medium
347,2012-10-12,13500000,33035736,Seven Psychopaths 2012,CBS,1.4470915555555555,192000000,Large,Blockbuster
348,2013-01-28,28000000,112914167,Last Vegas 2013,CBS,3.0326488214285714,192000000,Large,Blockbuster
349,2013-03-01,4000000,25448707,The Last Exorcism Part II 2013,CBS,5.36217675,192000000,Large,Medium
350,2013-12-06,11000000,32943247,Inside Llewyn Davis 2013,CBS,1.9948406363636364,192000000,Large,Blockbuster
351,2010-01-22,500000,3824868,To Save a Life 2010,Gold.,6.649736,81300000,Medium,Cheap
352,2010-04-30,7300000,12023606,Harry Brown 2010,Gold.,0.6470693150684932,81300000,Medium,Medium
353,2010-08-20,18000000,25941437,Mao's Last Dancer 2010,Gold.,0.44119094444444446,81300000,Medium,Blockbuster
354,2010-10-29,10000000,355919,Welcome to the Rileys 2010,Gold.,-0.9644081,81300000,Medium,Blockbuster
355,2011-05-06,36000000,4020990,There Be Dragons 2011,Gold.,-0.8883058333333334,81300000,Medium,Blockbuster
356,2012-08-17,2500000,4934356,Robot & Frank 2012,Gold.,0.9737424,81300000,Medium,Medium
357,2012-10-19,2000000,17061,The First Time 2012,Gold.,-0.9914695,81300000,Medium,Medium
358,2014-10-17,5000000,567219,Rudderless 2014,Gold.,-0.8865562,81300000,Medium,Medium
359,2010-01-22,48000000,112610386,Tooth Fairy 2010,Fox,1.3460497083333334,7668000000,Large,Blockbuster
360,2010-03-19,15000000,76954311,Diary of a Wimpy Kid 2010,Fox,4.1302874,7668000000,Large,Blockbuster
361,2010-04-09,55000000,152269033,Date Night 2010,Fox,1.7685278727272726,7668000000,Large,Blockbuster
362,2010-06-04,50000000,89895930,Marmaduke 2010,Fox,0.7979186,7668000000,Large,Blockbuster
363,2010-06-11,110000000,177241171,The A-Team 2010,Fox,0.6112833727272727,7668000000,Large,Blockbuster
364,2010-07-09,40000000,127234389,Predators 2010,Fox,2.180859725,7668000000,Large,Blockbuster
365,2010-07-23,15000000,27469621,Ramona and Beezus 2010,Fox,0.8313080666666667,7668000000,Large,Blockbuster
366,2010-08-18,20000000,81424988,Vampires Suck 2010,Fox,3.0712494,7668000000,Large,Blockbuster
367,2010-09-03,12500000,46370970,Machete 2010,Fox,2.7096776,7668000000,Large,Blockbuster
368,2010-11-12,95000000,165720921,Unstoppable 2010,Fox,0.7444307473684211,7668000000,Large,Blockbuster
369,2010-11-24,30000000,102716321,Love and Other Drugs 2010,Fox,2.423877366666667,7668000000,Large,Blockbuster
370,2010-12-10,155000000,418186950,The Chronicles of Narnia: The Voyage of the Dawn Treader 2010,Fox,1.6979803225806451,7668000000,Large,Blockbuster
371,2010-12-25,112000000,232017848,Gulliver's Travels 2010,Fox,1.0715879285714285,7668000000,Large,Blockbuster
372,2011-02-18,32000000,82332450,"Big Mommas: Like Father, Like Son 2011",Fox,1.5728890625,7668000000,Large,Blockbuster
373,2011-03-25,18000000,73695194,Diary of a Wimpy Kid: Rodrick Rules 2011,Fox,3.0941774444444445,7668000000,Large,Blockbuster
374,2011-04-15,90000000,487519809,Rio 2011,Fox,4.416886766666667,7668000000,Large,Blockbuster
375,2011-04-22,38000000,116809717,Water for Elephants 2011,Fox,2.0739399210526317,7668000000,Large,Blockbuster
376,2011-06-03,160000000,355408305,X-Men: First Class 2011,Fox,1.22130190625,7668000000,Large,Blockbuster
377,2011-07-01,20000000,39686769,Monte Carlo 2011,Fox,0.98433845,7668000000,Large,Blockbuster
378,2011-08-05,93000000,470986200,Rise of the Planet of the Apes 2011,Fox,4.064367741935484,7668000000,Large,Blockbuster
379,2011-09-30,20000000,30163785,What's Your Number? 2011,Fox,0.50818925,7668000000,Large,Blockbuster
380,2011-10-14,41000000,7684524,The Big Year 2011,Fox,-0.8125725853658536,7668000000,Large,Blockbuster
381,2011-10-28,35000000,165103952,In Time 2011,Fox,3.7172557714285714,7668000000,Large,Blockbuster
382,2011-12-09,25000000,38749404,The Sitter 2011,Fox,0.54997616,7668000000,Large,Blockbuster
383,2011-12-16,80000000,349088523,Alvin and the Chipmunks: Chipwrecked 2011,Fox,3.3636065375,7668000000,Large,Blockbuster
384,2011-12-23,50000000,118729073,We Bought a Zoo 2011,Fox,1.37458146,7668000000,Large,Blockbuster
385,2012-01-20,58000000,50365498,Red Tails 2012,Fox,-0.1316293448275862,7668000000,Large,Blockbuster
386,2012-02-17,65000000,156974557,This Means War 2012,Fox,1.4149931846153847,7668000000,Large,Blockbuster
387,2012-04-13,30000000,54052249,The Three Stooges 2012,Fox,0.8017416333333334,7668000000,Large,Blockbuster
388,2012-06-08,125000000,402448265,Prometheus 2012,Fox,2.21958612,7668000000,Large,Blockbuster
389,2012-06-22,67500000,137489730,Abraham Lincoln: Vampire Hunter 2012,Fox,1.0368848888888889,7668000000,Large,Blockbuster
390,2012-07-13,95000000,879765137,Ice Age: Continental Drift 2012,Fox,8.26068565263158,7668000000,Large,Blockbuster
391,2012-07-27,55000000,67130045,The Watch 2012,Fox,0.22054627272727273,7668000000,Large,Blockbuster
392,2012-08-03,22000000,77229695,Diary of a Wimpy Kid: Dog Days 2012,Fox,2.510440681818182,7668000000,Large,Blockbuster
393,2012-09-28,19000000,5745503,Won't Back Down 2012,Fox,-0.6976051052631579,7668000000,Large,Blockbuster
394,2012-10-05,45000000,377807404,Taken 2 2012,Fox,7.395720088888889,7668000000,Large,Blockbuster
395,2012-10-26,20000000,8300821,Chasing Mavericks 2012,Fox,-0.58495895,7668000000,Large,Blockbuster
396,2012-11-21,120000000,620912003,Life of Pi 2012,Fox,4.174266691666666,7668000000,Large,Blockbuster
397,2012-12-25,25000000,120832383,Parental Guidance 2012,Fox,3.83329532,7668000000,Large,Blockbuster
398,2013-01-18,35000000,34480045,Broken City 2013,Fox,-0.014855857142857143,7668000000,Large,Blockbuster
399,2013-02-14,92000000,304249198,A Good Day to Die Hard 2013,Fox,2.3070565,7668000000,Large,Blockbuster
400,2013-03-22,135000000,573068425,The Croods 2013,Fox,3.2449512962962963,7668000000,Large,Blockbuster
401,2013-05-24,100000000,262794441,Epic 2013,Fox,1.62794441,7668000000,Large,Blockbuster
402,2013-06-07,58000000,93672764,The Internship 2013,Fox,0.6150476551724138,7668000000,Large,Blockbuster
403,2013-06-28,43000000,229727774,The Heat 2013,Fox,4.342506372093023,7668000000,Large,Blockbuster
404,2013-07-17,135000000,286896578,Turbo 2013,Fox,1.125159837037037,7668000000,Large,Blockbuster
405,2013-07-26,115000000,416456852,The Wolverine 2013,Fox,2.6213639304347827,7668000000,Large,Blockbuster
406,2013-08-07,90000000,200859554,Percy Jackson: Sea of Monsters 2013,Fox,1.2317728222222222,7668000000,Large,Blockbuster
407,2013-10-04,30000000,60512680,Runner Runner 2013,Fox,1.0170893333333333,7668000000,Large,Blockbuster
408,2013-10-25,25000000,71009334,The Counselor 2013,Fox,1.84037336,7668000000,Large,Blockbuster
409,2013-11-08,19000000,76086711,The Book Thief 2013,Fox,3.004563736842105,7668000000,Large,Blockbuster
410,2013-12-20,80000000,123368842,Walking with Dinosaurs 2013,Fox,0.542110525,7668000000,Large,Blockbuster
411,2013-12-25,91000000,187861183,The Secret Life of Walter Mitty 2013,Fox,1.0644086043956045,7668000000,Large,Blockbuster
412,2014-01-17,7000000,36146087,Devil's Due 2014,Fox,4.163726714285715,7668000000,Large,Medium
413,2014-02-28,22000000,70949793,Son of God 2014,Fox,2.224990590909091,7668000000,Large,Blockbuster
414,2014-03-07,145000000,269806430,Mr. Peabody & Sherman 2014,Fox,0.860734,7668000000,Large,Blockbuster
415,2014-04-11,130000000,492846291,Rio 2 2014,Fox,2.7911253153846154,7668000000,Large,Blockbuster
416,2014-05-23,200000000,747862775,X-Men: Days of Future Past 2014,Fox,2.739313875,7668000000,Large,Blockbuster
417,2014-06-13,145000000,614586270,How to Train Your Dragon 2 2014,Fox,3.238526,7668000000,Large,Blockbuster
418,2014-07-11,170000000,710644566,Dawn of the Planet of the Apes 2014,Fox,3.1802621529411765,7668000000,Large,Blockbuster
419,2014-09-19,34000000,348319861,The Maze Runner 2014,Fox,9.244701794117647,7668000000,Large,Blockbuster
420,2014-10-03,61000000,368567189,Gone Girl 2014,Fox,5.042085065573771,7668000000,Large,Blockbuster
421,2014-11-26,132000000,366942531,Penguins of Madagascar 2014,Fox,1.779867659090909,7668000000,Large,Blockbuster
422,2014-12-12,140000000,268314513,Exodus: Gods and Kings 2014,Fox,0.9165322357142857,7668000000,Large,Blockbuster
423,2014-12-19,127000000,353756621,Night at the Museum: Secret of the Tomb 2014,Fox,1.7854852047244094,7668000000,Large,Blockbuster
424,2015-01-09,48000000,327656424,Taken 3 2015,Fox,5.8261755,7668000000,Large,Blockbuster
425,2015-02-13,94000000,404561724,Kingsman: The Secret Service 2015,Fox,3.3038481276595744,7668000000,Large,Blockbuster
426,2015-03-06,35000000,13214051,Unfinished Business 2015,Fox,-0.6224556857142857,7668000000,Large,Blockbuster
427,2015-04-10,34000000,63802928,The Longest Ride 2015,Fox,0.8765567058823529,7668000000,Large,Blockbuster
428,2015-07-24,12000000,85450484,Paper Towns 2015,Fox,6.120873666666666,7668000000,Large,Blockbuster
429,2015-08-07,120000000,167849187,Fantastic Four 2015,Fox,0.398743225,7668000000,Large,Blockbuster
430,2015-08-21,35000000,82182803,Hitman: Agent 47 2015,Fox,1.3480800857142856,7668000000,Large,Blockbuster
431,2015-09-18,61000000,310566162,Maze Runner: The Scorch Trials 2015,Fox,4.09124855737705,7668000000,Large,Blockbuster
432,2015-10-02,108000000,655271443,The Martian 2015,Fox,5.067328175925926,7668000000,Large,Blockbuster
433,2015-11-06,99000000,250091610,The Peanuts Movie 2015,Fox,1.5261778787878788,7668000000,Large,Blockbuster
434,2015-11-25,40000000,31124367,Victor Frankenstein 2015,Fox,-0.221890825,7668000000,Large,Blockbuster
435,2015-12-18,90000000,249517956,Alvin and the Chipmunks: The Road Chip 2015,Fox,1.7724217333333334,7668000000,Large,Blockbuster
436,2015-12-25,135000000,532938302,The Revenant 2015,Fox,2.947691125925926,7668000000,Large,Blockbuster
437,2015-12-25,60000000,101134059,Joy 2015,Fox,0.68556765,7668000000,Large,Blockbuster
438,2016-01-29,140000000,517599142,Kung Fu Panda 3 2016,Fox,2.6971367285714285,7668000000,Large,Blockbuster
439,2016-02-12,58000000,801025593,Deadpool 2016,Fox,12.810786086206896,7668000000,Large,Blockbuster
440,2016-02-26,23000000,45060480,Eddie the Eagle 2016,Fox,0.9591513043478261,7668000000,Large,Blockbuster
441,2016-03-04,5000000,12905107,The Other Side of the Door 2016,Fox,1.5810214,7668000000,Large,Medium
442,2016-05-27,178000000,542537546,X-Men: Apocalypse 2016,Fox,2.047963741573034,7668000000,Large,Blockbuster
443,2016-06-24,165000000,384169424,Independence Day: Resurgence 2016,Fox,1.3282995393939394,7668000000,Large,Blockbuster
444,2016-07-08,33000000,75898100,Mike and Dave Need Wedding Dates 2016,Fox,1.2999424242424242,7668000000,Large,Blockbuster
445,2016-07-22,105000000,402156682,Ice Age: Collision Course 2016,Fox,2.830063638095238,7668000000,Large,Blockbuster
446,2016-09-02,8000000,7298786,Morgan 2016,Fox,-0.08765175,7668000000,Large,Medium
447,2016-11-04,125000000,344150134,Trolls 2016,Fox,1.753201072,7668000000,Large,Blockbuster
448,2016-12-23,38000000,117425156,Why Him? 2016,Fox,2.0901356842105265,7668000000,Large,Blockbuster
449,2016-12-25,25000000,231771716,Hidden Figures 2016,Fox,8.27086864,7668000000,Large,Blockbuster
450,2017-03-31,125000000,510878762,The Boss Baby 2017,Fox,3.087030096,7668000000,Large,Blockbuster
451,2017-05-12,42000000,57852177,Snatched 2017,Fox,0.37743278571428573,7668000000,Large,Blockbuster
452,2017-05-19,22000000,35609577,Diary of a Wimpy Kid: The Long Haul 2017,Fox,0.6186171363636364,7668000000,Large,Blockbuster
453,2017-05-19,97000000,238521247,Alien: Covenant 2017,Fox,1.4589819278350515,7668000000,Large,Blockbuster
454,2017-06-02,38000000,126577874,Captain Underpants: The First Epic Movie 2017,Fox,2.3309966842105263,7668000000,Large,Blockbuster
455,2017-07-14,152000000,489592267,War for the Planet of the Apes 2017,Fox,2.2210017565789473,7668000000,Large,Blockbuster
456,2017-09-22,104000000,408803696,Kingsman: The Golden Circle 2017,Fox,2.930804769230769,7668000000,Large,Blockbuster
457,2017-12-15,111000000,289847930,Ferdinand 2017,Fox,1.6112426126126127,7668000000,Large,Blockbuster
458,2017-12-20,84000000,386665550,The Greatest Showman 2017,Fox,3.6031613095238093,7668000000,Large,Blockbuster
459,2017-12-22,50000000,179748880,The Post 2017,Fox,2.5949776,7668000000,Large,Blockbuster
460,2018-01-26,61000000,265878536,Maze Runner: The Death Cure 2018,Fox,3.358664524590164,7668000000,Large,Blockbuster
461,2018-03-02,69000000,145951861,Red Sparrow 2018,Fox,1.1152443623188406,7668000000,Large,Blockbuster
462,2018-03-16,10000000,65520633,"Love, Simon 2018",Fox,5.5520633,7668000000,Large,Blockbuster
463,2018-05-18,110000000,786680557,Deadpool 2 2018,Fox,6.151641427272727,7668000000,Large,Blockbuster
464,2018-08-03,34000000,38361428,The Darkest Minds 2018,Fox,0.12827729411764707,7668000000,Large,Blockbuster
465,2018-10-05,23000000,35067665,The Hate U Give 2018,Fox,0.5246810869565217,7668000000,Large,Blockbuster
466,2018-11-02,55000000,894985342,Bohemian Rhapsody 2018,Fox,15.272460763636364,7668000000,Large,Blockbuster
467,2018-11-16,40000000,73866088,Widows 2018,Fox,0.8466522,7668000000,Large,Blockbuster
468,2010-01-29,2000000,102645,Saint John of Las Vegas 2010,IVP,-0.9486775,2000000,Small,Medium
469,2010-02-03,1000000,2721096,Ajami 2010,Kino,1.721096,1000000,Small,Medium
470,2010-02-05,25000000,142033509,Dear John 2010,SGem,4.68134036,727500000,Large,Blockbuster
471,2010-08-27,32000000,70587268,Takers 2010,SGem,1.205852125,727500000,Large,Blockbuster
472,2010-09-10,57500000,295874190,Resident Evil: Afterlife 2010,SGem,4.145638086956522,727500000,Large,Blockbuster
473,2010-09-17,8000000,76200721,Easy A 2010,SGem,8.525090125,727500000,Large,Medium
474,2010-11-24,55000000,90552675,Burlesque 2010,SGem,0.6464122727272728,727500000,Large,Blockbuster
475,2010-12-22,15000000,20601987,Country Strong 2010,SGem,0.3734658,727500000,Large,Blockbuster
476,2011-02-04,16000000,52545707,The Roommate 2011,SGem,2.2841066875,727500000,Large,Blockbuster
477,2011-05-13,60000000,84154026,Priest 2011,SGem,0.4025671,727500000,Large,Blockbuster
478,2011-07-22,35000000,146595891,Friends with Benefits 2011,SGem,3.1884540285714285,727500000,Large,Blockbuster
479,2011-07-29,13000000,6459183,Attack the Block 2011,SGem,-0.5031397692307692,727500000,Large,Blockbuster
480,2012-02-10,30000000,197618160,The Vow 2012,SGem,5.587272,727500000,Large,Blockbuster
481,2012-04-20,12000000,113373764,Think Like a Man 2012,SGem,8.447813666666667,727500000,Large,Blockbuster
482,2012-09-14,65000000,240647629,Resident Evil: Retribution 2012,SGem,2.7022712153846156,727500000,Large,Blockbuster
483,2013-08-21,60000000,75965567,The Mortal Instruments: City of Bones 2013,SGem,0.26609278333333336,727500000,Large,Blockbuster
484,2013-09-20,20000000,16723377,Battle of the Year 2013,SGem,-0.16383115,727500000,Large,Blockbuster
485,2014-06-20,24000000,70027933,Think Like a Man Too 2014,SGem,1.9178305416666668,727500000,Large,Blockbuster
486,2015-01-16,23000000,80171596,The Wedding Ringer 2015,SGem,2.4857215652173914,727500000,Large,Blockbuster
487,2015-09-11,18000000,60278166,The Perfect Guy 2015,SGem,2.348787,727500000,Large,Blockbuster
488,2016-02-05,28000000,16638300,Pride and Prejudice and Zombies 2016,SGem,-0.405775,727500000,Large,Blockbuster
489,2016-09-09,10000000,30768449,When the Bough Breaks 2016,SGem,2.0768449,727500000,Large,Blockbuster
490,2017-01-06,35000000,81209222,Underworld: Blood Wars 2017,SGem,1.3202634857142856,727500000,Large,Blockbuster
491,2017-01-27,40000000,314101190,Resident Evil: The Final Chapter 2017,SGem,6.85252975,727500000,Large,Blockbuster
492,2018-01-12,30000000,21709539,Proud Mary 2018,SGem,-0.2763487,727500000,Large,Blockbuster
493,2018-08-10,10000000,51723644,Slender Man 2018,SGem,4.1723644,727500000,Large,Blockbuster
494,2018-11-30,6000000,42785387,The Possession of Hannah Grace 2018,SGem,6.130897833333333,727500000,Large,Medium
495,2010-02-12,8470000,42355526,My Name is Khan 2010,FoxS,4.000652420306966,500380000,Large,Medium
496,2010-03-12,14000000,21410546,Our Family Wedding 2010,FoxS,0.5293247142857143,500380000,Large,Blockbuster
497,2010-05-14,12000000,21867665,Just Wright 2010,FoxS,0.8223054166666667,500380000,Large,Blockbuster
498,2010-06-18,7000000,10062896,Cyrus 2010,FoxS,0.4375565714285714,500380000,Large,Medium
499,2010-09-15,15000000,11173718,Never Let Me Go 2010,FoxS,-0.25508546666666665,500380000,Large,Blockbuster
500,2010-10-15,12500000,11826980,Conviction 2010,FoxS,-0.0538416,500380000,Large,Blockbuster
501,2010-11-05,18000000,60217171,127 Hours 2010,FoxS,2.345398388888889,500380000,Large,Blockbuster
502,2010-12-03,13000000,331266710,Black Swan 2010,FoxS,24.482054615384616,500380000,Large,Blockbuster
503,2011-02-11,10000000,7862131,Cedar Rapids 2011,FoxS,-0.2137869,500380000,Large,Blockbuster
504,2011-04-22,5200000,11633427,Dum Maaro Dum 2011,FoxS,1.2371975,500380000,Large,Medium
505,2011-05-27,35000000,61721826,The Tree of Life 2011,FoxS,0.7634807428571428,500380000,Large,Blockbuster
506,2011-06-17,4000000,1989035,The Art of Getting By 2011,FoxS,-0.50274125,500380000,Large,Medium
507,2011-07-15,6000000,11348205,Snow Flower and the Secret Fan 2011,FoxS,0.8913675,500380000,Large,Medium
508,2011-07-22,175000,2102779,Another Earth 2011,FoxS,11.01588,500380000,Large,Cheap
509,2011-09-30,14000000,623292,Margaret 2011,FoxS,-0.9554791428571429,500380000,Large,Blockbuster
510,2011-10-21,1000000,5438911,Martha Marcy May Marlene 2011,FoxS,4.438911,500380000,Large,Medium
511,2011-11-16,20000000,175507800,The Descendants 2011,FoxS,7.77539,500380000,Large,Blockbuster
